date,product_id,product_name,category,brand,unit_price,supplier_id,current_stock,reorder_level,units_sold,discount_percentage,is_holiday,is_weekend,month,day_of_week,needs_restock,restock_quantity
2025-05-12,101,Hammer,Building Materials,Makita,147.47,20,297,31,8,0,0,0,5,0,No,0
2025-08-07,106,LED Bulb,Electrical,Bosch,1884.15,2,282,34,11,10,0,0,8,3,No,48
2025-05-30,103,Electric Drill,Safety Equipment,Nippon,1430.31,5,62,59,15,5,0,0,5,4,No,388
2025-12-19,107,Cement Bag,Building Materials,Nippon,556.66,11,62,36,9,0,0,0,12,4,No,208
2025-07-05,105,PVC Pipe,Paint,Nippon,1207.79,10,174,31,5,5,0,1,7,5,No,0
2025-08-19,104,Paint Bucket 5L,Building Materials,Ingco,1507.9,17,70,64,8,10,0,0,8,1,No,170
2025-02-17,101,Hammer,Safety Equipment,Makita,4366.11,16,274,32,10,5,0,0,2,0,No,26
2025-07-07,109,Safety Gloves,Paint,Bosch,2902.78,3,163,21,6,15,0,0,7,0,No,17
2025-11-03,106,LED Bulb,Fasteners,Hilti,2101.43,9,29,64,12,0,0,0,11,0,Yes,331
2025-05-10,102,Screwdriver Set,Tools,Hilti,1753.91,7,220,55,13,0,0,1,5,5,No,170
2025-08-26,104,Paint Bucket 5L,Gardening,Bosch,4441.82,15,230,70,15,10,0,0,8,1,No,220
2025-07-20,105,PVC Pipe,Gardening,Dulux,2115.39,11,147,28,7,10,0,1,7,6,No,63
2025-12-18,102,Screwdriver Set,Plumbing,Nippon,2773.35,8,125,30,5,15,0,0,12,3,No,25
2025-11-23,106,LED Bulb,Safety Equipment,Ingco,1866.33,10,289,32,12,10,0,1,11,6,No,71
2025-04-11,105,PVC Pipe,Electrical,Nippon,4963.65,5,188,50,12,5,0,0,4,4,No,172
2025-09-24,101,Hammer,Electrical,3M,1518.25,16,137,21,10,15,0,0,9,2,No,163
2025-04-01,110,Nails Pack,Paint,Stanley,3131.98,10,15,65,12,15,0,0,4,1,Yes,345
2025-03-31,109,Safety Gloves,Fasteners,Stanley,215.31,15,3,26,9,15,0,0,3,0,Yes,267
2025-06-19,105,PVC Pipe,Gardening,Dulux,179.38,20,224,30,13,10,0,0,6,3,No,166
2025-04-02,103,Electric Drill,Gardening,Hilti,4960.62,15,105,26,8,0,0,0,4,2,No,135
2025-09-05,105,PVC Pipe,Gardening,Nippon,1339.83,12,295,69,14,15,0,0,9,4,No,125
2025-02-15,105,PVC Pipe,Plumbing,Stanley,3401.81,5,282,68,14,15,0,1,2,5,No,138
2025-01-18,103,Electric Drill,Gardening,Makita,4725.25,11,181,49,13,10,0,1,1,5,No,209
2025-08-15,110,Nails Pack,Electrical,3M,1952.69,4,265,79,6,15,0,0,8,4,No,0
2025-08-20,109,Safety Gloves,Tools,Bosch,4721.0,14,41,66,8,0,0,0,8,2,Yes,199
2025-10-12,108,Garden Hose,Building Materials,Makita,393.72,16,241,62,6,5,0,1,10,6,No,0
2025-07-13,106,LED Bulb,Building Materials,Bosch,655.86,19,72,31,11,10,0,1,7,6,No,258
2025-05-30,101,Hammer,Fasteners,Nippon,236.44,10,175,39,11,15,0,0,5,4,No,155
2025-10-26,106,LED Bulb,Building Materials,Ingco,2465.3,10,158,76,12,10,1,1,10,6,No,202
2025-01-30,108,Garden Hose,Paint,Nippon,4829.98,2,279,40,11,0,0,0,1,3,No,51
2025-07-16,107,Cement Bag,Building Materials,Stanley,440.03,1,161,77,5,15,0,0,7,2,No,0
2025-03-28,109,Safety Gloves,Fasteners,Ingco,2092.29,16,21,33,6,0,0,0,3,4,Yes,159
2025-04-03,109,Safety Gloves,Tools,3M,3945.37,19,147,37,8,10,0,0,4,3,No,93
2025-01-07,105,PVC Pipe,Electrical,Ingco,2947.86,3,186,24,7,0,0,0,1,1,No,24
2025-12-19,108,Garden Hose,Fasteners,Dulux,3342.99,6,205,25,11,0,0,0,12,4,No,125
2025-09-04,110,Nails Pack,Paint,Dulux,3454.67,3,14,63,6,10,0,0,9,3,Yes,166
2025-08-27,110,Nails Pack,Electrical,Nippon,4628.85,18,260,64,10,10,1,0,8,2,No,40
2025-12-09,104,Paint Bucket 5L,Safety Equipment,Ingco,4481.9,4,205,34,11,5,0,0,12,1,No,125
2025-08-02,106,LED Bulb,Building Materials,Hilti,4466.88,14,189,42,10,5,0,1,8,5,No,111
2025-03-02,108,Garden Hose,Building Materials,Dulux,4094.85,8,94,41,15,15,0,1,3,6,No,356
2025-09-05,101,Hammer,Safety Equipment,Stanley,3364.71,1,95,30,9,10,0,0,9,4,No,175
2025-10-23,101,Hammer,Building Materials,Stanley,4165.64,8,19,65,5,5,0,0,10,3,Yes,131
2025-01-23,106,LED Bulb,Building Materials,Bosch,2372.69,13,128,36,8,0,0,0,1,3,No,112
2025-08-03,102,Screwdriver Set,Fasteners,Stanley,2496.28,1,111,70,14,15,0,1,8,6,No,309
2025-10-19,103,Electric Drill,Tools,Hilti,1886.89,2,203,39,12,10,0,1,10,6,No,157
2025-05-19,110,Nails Pack,Plumbing,Bosch,3533.0,20,172,62,10,0,0,0,5,0,No,128
2025-02-16,102,Screwdriver Set,Gardening,Nippon,1014.54,16,42,38,9,15,0,1,2,6,No,228
2025-03-15,101,Hammer,Plumbing,Hilti,1207.56,11,114,45,10,0,1,1,3,5,No,186
2025-03-22,106,LED Bulb,Electrical,Stanley,1560.57,1,210,67,8,15,0,1,3,5,No,30
2025-11-21,105,PVC Pipe,Plumbing,Ingco,616.87,14,266,45,11,0,0,0,11,4,No,64
2025-02-19,107,Cement Bag,Safety Equipment,Bosch,1548.76,19,274,25,16,10,0,0,2,2,No,206
2025-11-10,110,Nails Pack,Building Materials,Stanley,1336.33,11,64,54,8,5,0,0,11,0,No,176
2025-08-30,109,Safety Gloves,Gardening,3M,4068.63,2,262,30,11,15,0,1,8,5,No,68
2025-07-25,102,Screwdriver Set,Tools,3M,4547.9,10,50,72,13,0,0,0,7,4,Yes,340
2025-02-25,108,Garden Hose,Electrical,Stanley,2695.6,11,214,64,12,10,0,0,2,1,No,146
2025-07-19,102,Screwdriver Set,Paint,Makita,690.19,11,163,33,9,5,0,1,7,5,No,107
2025-02-03,101,Hammer,Plumbing,3M,893.42,19,92,64,9,15,0,0,2,0,No,178
2025-12-19,109,Safety Gloves,Plumbing,Hilti,664.22,16,105,78,14,15,0,0,12,4,No,315
2025-01-13,102,Screwdriver Set,Safety Equipment,Makita,3332.48,15,86,44,9,10,0,0,1,0,No,184
2025-08-21,108,Garden Hose,Plumbing,Stanley,4708.47,6,229,46,6,5,0,0,8,3,No,0
2025-12-11,107,Cement Bag,Electrical,Nippon,1756.61,6,3,36,6,0,0,0,12,3,Yes,177
2025-04-30,101,Hammer,Electrical,Stanley,3137.85,8,70,49,12,5,0,0,4,2,No,290
2025-03-14,105,PVC Pipe,Plumbing,Ingco,1881.86,11,291,69,5,5,0,0,3,4,No,0
2025-05-13,101,Hammer,Gardening,Nippon,2696.85,3,145,47,12,5,0,0,5,1,No,215
2025-02-02,103,Electric Drill,Plumbing,Nippon,1552.0,1,186,50,6,10,0,1,2,6,No,0
2025-12-08,109,Safety Gloves,Paint,Bosch,3018.83,15,131,49,13,5,0,0,12,0,No,259
2025-04-16,103,Electric Drill,Tools,Hilti,492.92,15,221,55,10,10,0,0,4,2,No,79
2025-03-30,110,Nails Pack,Paint,Stanley,3939.0,10,86,45,6,0,0,1,3,6,No,94
2025-03-05,107,Cement Bag,Gardening,Makita,968.05,19,85,38,12,15,0,0,3,2,No,275
2025-03-09,108,Garden Hose,Tools,Makita,2629.79,17,228,31,12,15,0,1,3,6,No,132
2025-02-15,109,Safety Gloves,Safety Equipment,Makita,4757.61,19,160,62,5,10,1,1,2,5,No,0
2025-08-11,101,Hammer,Paint,Dulux,747.68,11,171,73,9,0,0,0,8,0,No,99
2025-06-24,107,Cement Bag,Safety Equipment,Bosch,722.77,3,185,52,7,0,0,0,6,1,No,25
2025-06-03,110,Nails Pack,Building Materials,Ingco,4193.33,7,209,23,7,15,0,0,6,1,No,1
2025-06-11,103,Electric Drill,Tools,Makita,1830.2,7,171,25,13,0,0,0,6,2,No,219
2025-12-23,104,Paint Bucket 5L,Tools,Bosch,2383.97,11,250,35,9,15,0,0,12,1,No,20
2025-07-06,106,LED Bulb,Tools,Bosch,4344.83,3,178,74,6,0,0,1,7,6,No,2
2025-06-02,104,Paint Bucket 5L,Gardening,Nippon,2443.84,4,250,58,8,0,0,0,6,0,No,0
2025-05-23,106,LED Bulb,Safety Equipment,Hilti,1931.66,11,265,47,11,0,0,0,5,4,No,65
2025-03-18,105,PVC Pipe,Paint,Stanley,1296.39,4,293,32,11,10,0,0,3,1,No,37
2025-06-25,101,Hammer,Gardening,Dulux,4766.83,8,121,39,14,5,0,0,6,2,No,299
2025-12-26,107,Cement Bag,Plumbing,Makita,2424.73,9,194,67,10,10,0,0,12,4,No,106
2025-09-26,101,Hammer,Paint,3M,1089.02,15,14,26,7,10,0,0,9,4,Yes,196
2025-07-27,105,PVC Pipe,Safety Equipment,Makita,315.92,11,0,29,7,10,0,1,7,6,Yes,210
2025-05-07,110,Nails Pack,Gardening,Bosch,4735.26,1,11,44,14,5,0,0,5,2,Yes,409
2025-09-20,104,Paint Bucket 5L,Electrical,Hilti,722.03,17,278,62,6,0,0,1,9,5,No,0
2025-10-24,104,Paint Bucket 5L,Paint,Nippon,3484.56,18,189,32,12,10,0,0,10,4,No,171
2025-12-31,108,Garden Hose,Building Materials,Nippon,546.59,16,91,70,8,15,0,0,12,2,No,149
2025-02-18,105,PVC Pipe,Fasteners,Ingco,1722.62,4,219,52,13,10,0,0,2,1,No,171
2025-09-02,108,Garden Hose,Paint,Bosch,208.87,11,268,24,18,15,0,0,9,1,No,272
2025-08-24,105,PVC Pipe,Plumbing,Hilti,575.13,4,174,31,12,0,0,1,8,6,No,186
2025-08-09,110,Nails Pack,Electrical,3M,456.4,3,202,38,8,0,0,1,8,5,No,38
2025-01-25,109,Safety Gloves,Electrical,Dulux,4963.32,16,232,20,14,0,0,1,1,5,No,188
2025-02-11,104,Paint Bucket 5L,Paint,Bosch,2107.4,14,274,37,21,10,0,0,2,1,No,356
2025-10-10,106,LED Bulb,Tools,Makita,4071.29,4,288,38,8,10,0,0,10,4,No,0
2025-03-02,107,Cement Bag,Paint,Stanley,2657.23,19,36,45,4,0,0,1,3,6,Yes,84
2025-07-16,108,Garden Hose,Tools,Makita,4461.68,20,293,32,11,10,0,0,7,2,No,37
2025-03-30,110,Nails Pack,Fasteners,Ingco,3131.19,5,27,67,11,0,0,1,3,6,Yes,303
2025-06-10,103,Electric Drill,Paint,Hilti,3867.71,15,281,59,12,0,0,0,6,1,No,79
2025-05-14,105,PVC Pipe,Electrical,Hilti,725.09,19,114,42,9,10,0,0,5,2,No,156
2025-09-23,101,Hammer,Tools,Hilti,2470.63,7,145,42,9,0,0,0,9,1,No,125
2025-10-11,104,Paint Bucket 5L,Safety Equipment,3M,1294.63,14,87,70,11,0,1,1,10,5,No,243
2025-08-16,101,Hammer,Safety Equipment,3M,4154.74,7,133,46,7,15,0,1,8,5,No,77
2025-07-22,108,Garden Hose,Electrical,Nippon,3505.27,5,89,59,11,5,0,0,7,1,No,241
2025-02-22,105,PVC Pipe,Paint,Bosch,3089.53,1,100,73,10,15,0,1,2,5,No,200
2025-12-19,101,Hammer,Fasteners,Makita,2153.59,1,24,77,11,10,0,0,12,4,Yes,306
2025-04-17,104,Paint Bucket 5L,Paint,Hilti,131.68,11,37,25,10,15,0,0,4,3,No,263
2025-10-31,106,LED Bulb,Plumbing,Ingco,217.34,13,151,38,6,15,0,0,10,4,No,29
2025-10-29,103,Electric Drill,Building Materials,Hilti,3165.84,19,236,54,10,5,0,0,10,2,No,64
2025-12-25,103,Electric Drill,Tools,Nippon,4493.22,13,125,62,7,10,0,0,12,3,No,85
2025-02-14,109,Safety Gloves,Safety Equipment,3M,2981.66,7,210,44,8,0,0,0,2,4,No,30
2025-02-25,107,Cement Bag,Plumbing,Hilti,3774.31,4,235,59,15,15,0,0,2,1,No,215
2025-11-17,108,Garden Hose,Electrical,Nippon,1309.6,10,133,40,8,5,0,0,11,0,No,107
2025-06-29,107,Cement Bag,Fasteners,Dulux,2189.85,14,38,50,11,15,0,1,6,6,Yes,292
2025-03-21,105,PVC Pipe,Tools,Hilti,941.96,13,87,71,10,15,0,0,3,4,No,213
2025-02-02,104,Paint Bucket 5L,Fasteners,Nippon,1865.84,4,167,28,11,0,0,1,2,6,No,163
2025-11-06,110,Nails Pack,Paint,Ingco,1613.13,14,142,54,8,10,1,0,11,3,No,98
2025-12-24,110,Nails Pack,Building Materials,3M,2831.28,7,78,37,12,10,0,0,12,2,No,282
2025-02-01,105,PVC Pipe,Building Materials,Ingco,4440.98,16,108,29,13,5,0,1,2,5,No,282
2025-03-16,110,Nails Pack,Safety Equipment,Ingco,1121.16,16,190,65,6,10,0,1,3,6,No,0
2025-06-22,106,LED Bulb,Gardening,Makita,379.87,11,297,32,6,5,0,1,6,6,No,0
2025-07-10,102,Screwdriver Set,Plumbing,Dulux,1126.33,19,72,71,9,15,0,0,7,3,No,198
2025-07-03,102,Screwdriver Set,Fasteners,Nippon,2609.85,19,150,48,11,0,0,0,7,3,No,180
2025-01-22,102,Screwdriver Set,Paint,3M,1586.59,17,129,44,9,10,0,0,1,2,No,141
2025-02-03,109,Safety Gloves,Tools,Makita,3673.62,2,69,22,11,0,0,0,2,0,No,261
2025-11-04,105,PVC Pipe,Gardening,Ingco,1629.73,18,191,24,9,15,0,0,11,1,No,79
2025-05-15,102,Screwdriver Set,Paint,Bosch,1237.9,20,143,43,9,15,0,0,5,3,No,127
2025-06-04,105,PVC Pipe,Tools,Bosch,4143.54,19,34,74,13,5,0,0,6,2,Yes,356
2025-09-05,108,Garden Hose,Electrical,Makita,801.49,2,29,38,11,10,0,0,9,4,Yes,301
2025-09-09,103,Electric Drill,Gardening,Nippon,3961.05,2,178,27,15,0,0,0,9,1,No,272
2025-06-07,101,Hammer,Building Materials,3M,503.79,1,272,64,11,0,0,1,6,5,No,58
2025-09-10,108,Garden Hose,Safety Equipment,3M,4307.62,18,214,25,6,10,0,0,9,2,No,0
2025-09-14,110,Nails Pack,Tools,Dulux,3444.45,15,151,30,8,15,0,1,9,6,No,89
2025-07-12,104,Paint Bucket 5L,Tools,Hilti,2601.8,20,74,57,6,10,0,1,7,5,No,106
2025-02-19,102,Screwdriver Set,Paint,Stanley,125.18,9,53,75,9,10,0,0,2,2,Yes,217
2025-11-20,101,Hammer,Safety Equipment,Makita,1254.55,18,111,51,16,15,0,0,11,3,No,369
2025-04-09,105,PVC Pipe,Fasteners,Hilti,3937.76,5,195,54,11,0,0,0,4,2,No,135
2025-11-16,103,Electric Drill,Paint,Dulux,4377.91,12,282,20,6,0,0,1,11,6,No,0
2025-08-28,101,Hammer,Paint,Dulux,2429.83,4,40,78,14,15,0,0,8,3,Yes,380
2025-02-07,103,Electric Drill,Plumbing,Stanley,4198.57,17,164,60,10,5,0,0,2,4,No,136
2025-11-17,103,Electric Drill,Gardening,Bosch,1608.58,5,47,51,10,0,0,0,11,0,Yes,253
2025-08-05,106,LED Bulb,Gardening,Stanley,4669.2,9,269,67,16,10,0,0,8,1,No,211
2025-06-09,106,LED Bulb,Plumbing,Dulux,3515.42,20,23,71,9,10,0,0,6,0,Yes,247
2025-09-12,108,Garden Hose,Electrical,Nippon,651.69,5,78,25,9,0,0,0,9,4,No,192
2025-06-09,109,Safety Gloves,Paint,Stanley,1814.0,2,78,22,14,5,0,0,6,0,No,342
2025-04-10,107,Cement Bag,Building Materials,Bosch,3185.18,11,188,51,14,5,0,0,4,3,No,232
2025-09-18,105,PVC Pipe,Paint,Bosch,4977.82,11,33,34,15,5,0,0,9,3,Yes,417
2025-01-23,104,Paint Bucket 5L,Plumbing,Ingco,1850.24,9,191,44,8,10,0,0,1,3,No,49
2025-10-13,110,Nails Pack,Plumbing,Makita,778.02,8,84,72,11,15,0,0,10,0,No,246
2025-03-12,102,Screwdriver Set,Fasteners,Nippon,4106.35,3,129,23,12,15,0,0,3,2,No,231
2025-05-14,109,Safety Gloves,Safety Equipment,Bosch,2613.09,1,68,39,8,5,0,0,5,2,No,172
2025-10-04,109,Safety Gloves,Tools,Ingco,108.05,4,200,24,9,5,0,1,10,5,No,70
2025-09-28,106,LED Bulb,Tools,Hilti,4324.17,18,213,41,5,5,0,1,9,6,No,0
2025-01-29,105,PVC Pipe,Plumbing,Bosch,4128.92,20,96,20,14,15,0,0,1,2,No,324
2025-12-25,103,Electric Drill,Building Materials,Nippon,683.79,16,170,78,10,15,0,0,12,3,No,130
2025-04-12,106,LED Bulb,Gardening,Stanley,3144.52,14,227,79,12,5,0,1,4,5,No,133
2025-08-26,109,Safety Gloves,Tools,Stanley,4972.22,18,55,68,7,5,0,0,8,1,Yes,155
2025-11-13,101,Hammer,Safety Equipment,Ingco,2019.87,18,228,62,13,15,0,0,11,3,No,162
2025-12-07,110,Nails Pack,Paint,Makita,3410.38,14,181,70,10,15,0,1,12,6,No,119
2025-12-30,105,PVC Pipe,Plumbing,3M,255.44,16,70,75,10,15,0,0,12,1,Yes,230
2025-05-01,110,Nails Pack,Plumbing,Hilti,1671.55,12,192,23,11,0,0,0,5,3,No,138
2025-06-20,102,Screwdriver Set,Safety Equipment,Nippon,4961.46,17,8,78,14,5,0,0,6,4,Yes,412
2025-04-18,107,Cement Bag,Gardening,Ingco,1696.82,10,197,39,17,5,0,0,4,4,No,313
2025-12-04,104,Paint Bucket 5L,Plumbing,Makita,4154.87,12,82,41,7,0,0,0,12,3,No,128
2025-02-08,103,Electric Drill,Plumbing,Makita,2822.19,15,285,48,8,10,0,1,2,5,No,0
2025-12-17,107,Cement Bag,Gardening,Hilti,4391.93,14,41,53,15,5,0,0,12,2,Yes,409
2025-06-03,107,Cement Bag,Safety Equipment,Nippon,4215.99,8,121,36,8,0,0,0,6,1,No,119
2025-07-21,101,Hammer,Tools,3M,1641.68,5,56,63,15,5,0,0,7,0,Yes,394
2025-06-02,109,Safety Gloves,Tools,Makita,201.71,6,197,56,13,5,0,0,6,0,No,193
2025-11-07,101,Hammer,Tools,3M,942.19,2,15,63,10,0,0,0,11,4,Yes,285
2025-06-26,110,Nails Pack,Building Materials,Stanley,2256.35,12,64,55,10,0,0,0,6,3,No,236
2025-09-09,110,Nails Pack,Tools,Stanley,4680.5,1,107,34,15,10,0,0,9,1,No,343
2025-04-25,104,Paint Bucket 5L,Plumbing,Bosch,4404.24,10,15,26,17,10,0,0,4,4,Yes,495
2025-08-27,107,Cement Bag,Plumbing,Makita,3001.88,8,80,56,12,0,0,0,8,2,No,280
2025-11-15,102,Screwdriver Set,Fasteners,Ingco,4166.12,9,128,73,11,0,0,1,11,5,No,202
2025-03-25,110,Nails Pack,Gardening,3M,679.29,7,44,52,9,0,0,0,3,1,Yes,226
2025-11-05,103,Electric Drill,Electrical,Stanley,295.08,20,35,64,17,5,0,0,11,2,Yes,475
2025-10-15,101,Hammer,Fasteners,Stanley,4279.34,4,86,57,10,0,0,0,10,2,No,214
2025-06-10,101,Hammer,Tools,Hilti,1969.92,8,78,22,13,5,0,0,6,1,No,312
2025-03-19,104,Paint Bucket 5L,Electrical,Ingco,1040.88,8,104,20,11,0,0,0,3,2,No,226
2025-04-10,110,Nails Pack,Tools,Nippon,2853.13,8,157,55,11,10,0,0,4,3,No,173
2025-01-16,103,Electric Drill,Gardening,3M,2804.49,5,114,66,7,0,0,0,1,3,No,96
2025-12-08,107,Cement Bag,Building Materials,Bosch,1569.5,8,40,51,11,0,0,0,12,0,Yes,290
2025-07-31,104,Paint Bucket 5L,Safety Equipment,3M,1876.26,6,186,69,13,5,0,0,7,3,No,204
2025-10-03,101,Hammer,Fasteners,Ingco,2415.33,1,12,34,9,15,0,0,10,4,Yes,258
2025-04-14,110,Nails Pack,Plumbing,Makita,1076.79,14,202,29,9,15,0,0,4,0,No,68
2025-03-15,104,Paint Bucket 5L,Fasteners,Hilti,3653.91,16,40,64,9,10,0,1,3,5,Yes,230
2025-05-07,106,LED Bulb,Plumbing,Bosch,2772.9,19,215,56,7,10,0,0,5,2,No,0
2025-01-31,109,Safety Gloves,Paint,3M,4259.73,2,136,23,9,5,0,0,1,4,No,134
2025-05-05,101,Hammer,Fasteners,Bosch,4637.69,17,148,37,7,5,0,0,5,0,No,62
2025-10-11,107,Cement Bag,Building Materials,3M,4433.95,9,273,61,10,0,0,1,10,5,No,27
2025-11-16,110,Nails Pack,Tools,Dulux,914.52,2,72,33,15,0,0,1,11,6,No,378
2025-03-03,107,Cement Bag,Safety Equipment,Stanley,3823.14,9,106,63,12,10,0,0,3,0,No,254
2025-12-25,107,Cement Bag,Safety Equipment,Nippon,343.07,16,246,38,7,5,0,0,12,3,No,0
2025-06-28,103,Electric Drill,Building Materials,Ingco,526.84,1,173,47,10,10,0,1,6,5,No,127
2025-11-19,106,LED Bulb,Tools,Stanley,3158.78,7,297,38,14,0,1,0,11,2,No,123
2025-12-28,101,Hammer,Fasteners,Stanley,2887.88,14,54,45,8,10,0,1,12,6,No,186
2025-08-31,107,Cement Bag,Tools,Dulux,1879.95,11,188,73,11,10,0,1,8,6,No,142
2025-11-19,104,Paint Bucket 5L,Gardening,Stanley,2035.76,17,143,77,3,15,0,0,11,2,No,0
2025-05-05,108,Garden Hose,Fasteners,Ingco,2958.77,6,147,35,10,15,0,0,5,0,No,153
2025-07-03,102,Screwdriver Set,Tools,Makita,3342.35,14,198,52,7,5,0,0,7,3,No,12
2025-01-25,110,Nails Pack,Plumbing,Ingco,3768.18,9,67,45,10,15,0,1,1,5,No,233
2025-09-28,110,Nails Pack,Fasteners,Bosch,4789.96,8,139,45,9,15,0,1,9,6,No,131
2025-09-08,109,Safety Gloves,Gardening,Bosch,2672.74,19,97,63,12,15,0,0,9,0,No,263
2025-01-04,104,Paint Bucket 5L,Gardening,Ingco,704.9,15,65,61,7,15,0,1,1,5,No,145
2025-11-14,107,Cement Bag,Plumbing,3M,4888.69,8,253,67,7,15,0,0,11,4,No,0
2025-08-18,105,PVC Pipe,Fasteners,Stanley,2798.24,2,182,31,6,5,0,0,8,0,No,0
2025-12-21,104,Paint Bucket 5L,Safety Equipment,Dulux,3534.24,13,161,63,14,0,0,1,12,6,No,259
2025-03-19,102,Screwdriver Set,Paint,Ingco,3277.48,5,122,73,5,10,0,0,3,2,No,28
2025-05-23,106,LED Bulb,Plumbing,Nippon,3026.83,11,47,38,9,5,0,0,5,4,No,223
2025-11-27,102,Screwdriver Set,Fasteners,Hilti,1766.02,19,134,78,14,5,0,0,11,3,No,286
2025-08-25,102,Screwdriver Set,Building Materials,Stanley,3433.88,12,68,42,8,0,0,0,8,0,No,172
2025-08-25,104,Paint Bucket 5L,Safety Equipment,Bosch,3966.21,7,16,45,5,5,0,0,8,0,Yes,134
2025-07-29,109,Safety Gloves,Safety Equipment,Makita,303.34,16,105,43,8,15,1,0,7,1,No,135
2025-07-05,102,Screwdriver Set,Gardening,Stanley,3719.84,7,265,31,8,5,0,1,7,5,No,0
2025-01-18,110,Nails Pack,Safety Equipment,Bosch,1045.07,7,9,77,5,5,0,1,1,5,Yes,141
2025-11-29,103,Electric Drill,Building Materials,3M,596.76,9,105,40,10,0,0,1,11,5,No,195
2025-11-08,103,Electric Drill,Fasteners,3M,3124.25,4,261,27,15,15,0,1,11,5,No,189
2025-12-24,106,LED Bulb,Gardening,Dulux,1709.09,14,139,28,10,15,0,0,12,2,No,161
2025-11-27,104,Paint Bucket 5L,Paint,Dulux,2098.66,9,227,29,8,5,0,0,11,3,No,13
2025-12-03,102,Screwdriver Set,Gardening,Ingco,4084.42,13,239,73,9,10,0,0,12,2,No,31
2025-04-04,103,Electric Drill,Tools,Stanley,3774.77,11,166,39,13,5,0,0,4,4,No,224
2025-12-25,104,Paint Bucket 5L,Building Materials,Stanley,4620.96,17,293,73,10,15,0,0,12,3,No,7
2025-03-28,110,Nails Pack,Tools,Makita,4326.2,9,144,70,8,10,0,0,3,4,No,96
2025-03-09,107,Cement Bag,Safety Equipment,Bosch,3729.25,14,199,40,10,0,0,1,3,6,No,101
2025-12-10,105,PVC Pipe,Building Materials,Nippon,2638.25,9,288,78,11,0,0,0,12,2,No,42
2025-01-04,102,Screwdriver Set,Fasteners,Makita,3936.7,16,297,46,12,15,0,1,1,5,No,63
2025-03-31,107,Cement Bag,Plumbing,Nippon,1351.23,17,233,45,13,15,0,0,3,0,No,157
2025-06-13,101,Hammer,Fasteners,Hilti,2384.64,5,231,42,13,10,0,0,6,4,No,159
2025-03-25,110,Nails Pack,Paint,3M,678.07,13,212,21,3,5,0,0,3,1,No,0
2025-06-26,109,Safety Gloves,Building Materials,Ingco,1385.8,20,290,70,9,0,0,0,6,3,No,0
2025-02-27,101,Hammer,Tools,Makita,2930.3,2,87,27,11,0,0,0,2,3,No,243
2025-04-02,108,Garden Hose,Electrical,Ingco,622.46,19,176,30,9,10,0,0,4,2,No,94
2025-10-30,104,Paint Bucket 5L,Paint,3M,4355.93,7,12,59,11,15,0,0,10,3,Yes,318
2025-06-11,103,Electric Drill,Plumbing,Bosch,2634.33,13,250,73,8,15,0,0,6,2,No,0
2025-10-04,108,Garden Hose,Gardening,Nippon,931.82,17,17,76,5,5,0,1,10,5,Yes,133
2025-01-30,107,Cement Bag,Paint,Bosch,2781.89,9,284,22,6,5,0,0,1,3,No,0
2025-10-12,103,Electric Drill,Plumbing,Stanley,4275.04,19,75,21,11,15,0,1,10,6,No,255
2025-08-06,104,Paint Bucket 5L,Building Materials,Hilti,178.54,10,257,56,18,0,0,0,8,2,No,283
2025-01-15,101,Hammer,Building Materials,3M,2031.04,10,150,59,14,0,0,0,1,2,No,270
2025-07-29,101,Hammer,Safety Equipment,Bosch,3756.28,1,4,30,13,15,0,0,7,1,Yes,386
2025-12-04,106,LED Bulb,Gardening,Hilti,4506.32,20,177,34,11,5,0,0,12,3,No,153
2025-10-24,108,Garden Hose,Fasteners,Nippon,1088.8,11,239,55,12,10,0,0,10,4,No,121
2025-07-26,106,LED Bulb,Plumbing,Ingco,3806.61,11,25,56,10,5,0,1,7,5,Yes,275
2025-10-12,101,Hammer,Building Materials,Hilti,4978.0,13,218,58,9,10,0,1,10,6,No,52
2025-11-02,102,Screwdriver Set,Paint,Stanley,1124.58,1,188,23,6,15,0,1,11,6,No,0
2025-01-18,108,Garden Hose,Gardening,Stanley,4209.18,19,299,31,13,0,0,1,1,5,No,91
2025-06-23,104,Paint Bucket 5L,Safety Equipment,Bosch,1972.45,9,8,31,8,10,0,0,6,0,Yes,232
2025-04-17,110,Nails Pack,Building Materials,Dulux,2074.85,14,98,24,11,15,0,0,4,3,No,232
2025-11-28,107,Cement Bag,Safety Equipment,Nippon,4887.13,16,57,33,7,0,0,0,11,4,No,153
2025-03-19,105,PVC Pipe,Tools,Dulux,586.23,3,70,75,9,5,0,0,3,2,Yes,200
2025-02-26,110,Nails Pack,Fasteners,Hilti,3174.59,11,181,70,8,5,0,0,2,2,No,59
2025-03-20,108,Garden Hose,Paint,Ingco,1097.09,20,214,31,3,5,0,0,3,3,No,0
2025-03-03,109,Safety Gloves,Paint,Ingco,1271.17,16,145,62,11,15,0,0,3,0,No,185
2025-08-09,105,PVC Pipe,Safety Equipment,Nippon,4743.66,6,104,33,7,15,0,1,8,5,No,106
2025-08-05,109,Safety Gloves,Fasteners,Nippon,2029.4,17,206,47,11,5,0,0,8,1,No,124
2025-11-29,110,Nails Pack,Building Materials,Hilti,1218.82,10,233,20,4,10,0,1,11,5,No,0
2025-01-23,102,Screwdriver Set,Fasteners,Dulux,923.3,13,173,61,8,10,0,0,1,3,No,67
